chemin ,class ,classe_LOC ,classe_CLOC ,classe_DC ,WMC ,classe_BC 
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/HeatMapDataset.java,HeatMapDataset,141,128,0.9078014,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/HeatMapUtils.java,HeatMapUtils,124,74,0.5967742,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/KeyedValueDataset.java,KeyedValueDataset,47,43,0.9148936,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/KeyedValues2DDataset.java,KeyedValues2DDataset,47,43,0.9148936,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/KeyedValuesDataset.java,KeyedValuesDataset,43,39,0.90697676,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/PieDataset.java,PieDataset,56,51,0.91071427,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/Series.java,Series,369,224,0.60704607,27,0.022483187
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/SeriesChangeEvent.java,SeriesChangeEvent,58,49,0.8448276,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/SeriesChangeListener.java,SeriesChangeListener,54,49,0.9074074,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/SeriesDataset.java,SeriesDataset,78,67,0.85897434,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/SeriesException.java,SeriesException,58,50,0.86206895,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/ValueDataset.java,ValueDataset,47,43,0.9148936,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/general/WaferMapDataset.java,WaferMapDataset,273,164,0.6007326,11,0.054612055
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/io/CSV.java,CSV,186,95,0.5107527,12,0.042562723
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/jdbc/JDBCCategoryDataset.java,JDBCCategoryDataset,293,153,0.5221843,30,0.017406143
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/jdbc/JDBCPieDataset.java,JDBCPieDataset,227,121,0.5330396,18,0.029613312
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/jdbc/JDBCXYDataset.java,JDBCXYDataset,511,249,0.48727983,56,0.008701426
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/json/JSONUtils.java,JSONUtils,193,89,0.4611399,13,0.0354723
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/json/impl/JSONArray.java,JSONArray,144,72,0.5,7,0.071428575
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/json/impl/JSONAware.java,JSONAware,41,37,0.902439,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/json/impl/JSONObject.java,JSONObject,175,90,0.51428574,8,0.06428572
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/json/impl/JSONStreamAware.java,JSONStreamAware,46,40,0.8695652,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/json/impl/JSONValue.java,JSONValue,314,159,0.5063694,44,0.011508396
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/json/impl/package-info.java,package-info,4,3,0.75,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/json/package-info.java,package-info,4,3,0.75,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/resources/DataPackageResources.java,DataPackageResources,62,50,0.8064516,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/resources/DataPackageResources_de.java,DataPackageResources_de,62,50,0.8064516,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/resources/DataPackageResources_es.java,DataPackageResources_es,62,50,0.8064516,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/resources/DataPackageResources_fr.java,DataPackageResources_fr,61,49,0.8032787,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/resources/DataPackageResources_pl.java,DataPackageResources_pl,63,51,0.8095238,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/resources/DataPackageResources_ru.java,DataPackageResources_ru,59,47,0.7966102,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/BoxAndWhiskerCalculator.java,BoxAndWhiskerCalculator,203,89,0.43842363,14,0.031315975
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/BoxAndWhiskerCategoryDataset.java,BoxAndWhiskerCategoryDataset,218,194,0.88990825,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/BoxAndWhiskerItem.java,BoxAndWhiskerItem,263,138,0.5247148,13,0.04036268
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/BoxAndWhiskerXYDataset.java,BoxAndWhiskerXYDataset,165,148,0.8969697,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset.java,DefaultBoxAndWhiskerCategoryDataset,869,457,0.52589184,38,0.013839259
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/DefaultBoxAndWhiskerXYDataset.java,DefaultBoxAndWhiskerXYDataset,523,284,0.543021,41,0.013244416
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/DefaultMultiValueCategoryDataset.java,DefaultMultiValueCategoryDataset,380,184,0.48421052,27,0.017933723
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/DefaultStatisticalCategoryDataset.java,DefaultStatisticalCategoryDataset,684,321,0.46929824,42,0.011173768
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/HistogramBin.java,HistogramBin,156,94,0.6025641,4,0.15064102
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/HistogramDataset.java,HistogramDataset,465,253,0.54408604,38,0.014318054
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/HistogramType.java,HistogramType,52,46,0.88461536,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/MeanAndStandardDeviation.java,MeanAndStandardDeviation,172,107,0.622093,6,0.10368217
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/MultiValueCategoryDataset.java,MultiValueCategoryDataset,66,58,0.8787879,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/Regression.java,Regression,340,117,0.34411764,11,0.031283423
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/SimpleHistogramBin.java,SimpleHistogramBin,259,129,0.4980695,23,0.021655196
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/SimpleHistogramDataset.java,SimpleHistogramDataset,460,272,0.59130436,27,0.021900162
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/StatisticalCategoryDataset.java,StatisticalCategoryDataset,80,71,0.8875,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/statistics/Statistics.java,Statistics,436,199,0.45642203,39,0.011703129
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/DateRange.java,DateRange,147,103,0.70068026,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Day.java,Day,405,228,0.56296295,21,0.026807759
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/DynamicTimeSeriesCollection.java,DynamicTimeSeriesCollection,860,470,0.54651165,56,0.0097591365
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/FixedMillisecond.java,FixedMillisecond,260,149,0.5730769,15,0.03820513
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Hour.java,Hour,414,227,0.5483092,29,0.018907214
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Millisecond.java,Millisecond,374,196,0.5240642,29,0.018071178
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Minute.java,Minute,417,221,0.529976,28,0.018927714
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Month.java,Month,472,239,0.50635594,48,0.010549082
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/MovingAverage.java,MovingAverage,292,127,0.43493152,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Quarter.java,Quarter,412,221,0.53640777,31,0.017303476
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/RegularTimePeriod.java,RegularTimePeriod,267,177,0.66292137,19,0.0348906
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Second.java,Second,397,203,0.511335,32,0.01597922
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/SimpleTimePeriod.java,SimpleTimePeriod,201,110,0.5472637,16,0.03420398
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimePeriod.java,TimePeriod,57,51,0.8947368,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimePeriodAnchor.java,TimePeriodAnchor,48,42,0.875,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimePeriodFormatException.java,TimePeriodFormatException,49,43,0.877551,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimePeriodValue.java,TimePeriodValue,168,103,0.6130952,6,0.10218254
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimePeriodValues.java,TimePeriodValues,506,251,0.49604744,34,0.01458963
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimePeriodValuesCollection.java,TimePeriodValuesCollection,414,204,0.49275362,35,0.014078675
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimeSeries.java,TimeSeries,1244,607,0.48794213,146,0.0033420695
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimeSeriesCollection.java,TimeSeriesCollection,678,340,0.5014749,50,0.0100294985
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimeSeriesDataItem.java,TimeSeriesDataItem,190,125,0.65789473,4,0.16447368
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimeSeriesTableModel.java,TimeSeriesTableModel,240,113,0.47083333,31,0.0151881715
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,TimeTableXYDataset,561,331,0.5900178,38,0.015526784
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Week.java,Week,547,264,0.48263255,55,0.008775137
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/Year.java,Year,344,208,0.60465115,22,0.027484143
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/ohlc/OHLC.java,OHLC,149,90,0.60402685,6,0.10067114
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/ohlc/OHLCItem.java,OHLCItem,135,84,0.62222224,8,0.07777778
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/ohlc/OHLCSeries.java,OHLCSeries,133,95,0.71428573,5,0.14285715
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/time/ohlc/OHLCSeriesCollection.java,OHLCSeriesCollection,462,276,0.5974026,21,0.028447742
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/CategoryDatasetHandler.java,CategoryDatasetHandler,121,73,0.60330576,5,0.120661154
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/CategorySeriesHandler.java,CategorySeriesHandler,136,78,0.5735294,5,0.11470588
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/DatasetReader.java,DatasetReader,175,93,0.5314286,6,0.08857143
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/DatasetTags.java,DatasetTags,57,48,0.84210527,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/ItemHandler.java,ItemHandler,151,89,0.589404,5,0.1178808
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/KeyHandler.java,KeyHandler,141,88,0.6241135,5,0.1248227
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/PieDatasetHandler.java,PieDatasetHandler,121,76,0.6280992,4,0.1570248
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/RootHandler.java,RootHandler,114,75,0.65789473,4,0.16447368
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xml/ValueHandler.java,ValueHandler,147,87,0.59183675,6,0.09863946
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/AbstractIntervalXYDataset.java,AbstractIntervalXYDataset,116,75,0.6465517,4,0.16163793
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/AbstractXYDataset.java,AbstractXYDataset,90,62,0.6888889,2,0.34444445
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/AbstractXYZDataset.java,AbstractXYZDataset,60,47,0.78333336,1,0.78333336
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/CategoryTableXYDataset.java,CategoryTableXYDataset,383,241,0.62924284,21,0.029963944
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/DefaultHighLowDataset.java,DefaultHighLowDataset,411,256,0.62287104,16,0.03892944
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/DefaultIntervalXYDataset.java,DefaultIntervalXYDataset,534,339,0.6348315,71,0.008941288
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/DefaultOHLCDataset.java,DefaultOHLCDataset,329,201,0.61094224,11,0.055540204
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/DefaultTableXYDataset.java,DefaultTableXYDataset,585,289,0.4940171,39,0.012667105
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/DefaultWindDataset.java,DefaultWindDataset,405,219,0.5407407,33,0.016386082
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/DefaultXYDataset.java,DefaultXYDataset,357,211,0.59103644,41,0.014415523
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/DefaultXYZDataset.java,DefaultXYZDataset,410,254,0.6195122,47,0.013181111
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/IntervalXYDataset.java,IntervalXYDataset,137,126,0.919708,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/IntervalXYDelegate.java,IntervalXYDelegate,455,273,0.6,25,0.024
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/IntervalXYZDataset.java,IntervalXYZDataset,97,87,0.8969072,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/MatrixSeries.java,MatrixSeries,200,125,0.625,14,0.04464286
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/MatrixSeriesCollection.java,MatrixSeriesCollection,281,173,0.61565834,23,0.026767755
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/NormalizedMatrixSeries.java,NormalizedMatrixSeries,136,101,0.74264705,1,0.74264705
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/OHLCDataItem.java,OHLCDataItem,188,111,0.59042555,12,0.04920213
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/OHLCDataset.java,OHLCDataset,149,136,0.9127517,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/TableXYDataset.java,TableXYDataset,57,53,0.9298246,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/Vector.java,Vector,135,87,0.64444447,4,0.16111112
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/VectorDataItem.java,VectorDataItem,117,81,0.6923077,4,0.17307693
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/VectorSeries.java,VectorSeries,162,118,0.72839504,9,0.08093278
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/VectorSeriesCollection.java,VectorSeriesCollection,303,188,0.62046206,14,0.044318717
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/VectorXYDataset.java,VectorXYDataset,75,69,0.92,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/WindDataset.java,WindDataset,67,62,0.92537314,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XIntervalDataItem.java,XIntervalDataItem,109,72,0.6605505,6,0.110091746
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XIntervalSeries.java,XIntervalSeries,162,122,0.75308645,11,0.0684624
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XIntervalSeriesCollection.java,XIntervalSeriesCollection,339,213,0.6283186,9,0.06981318
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYBarDataset.java,XYBarDataset,359,234,0.6518106,17,0.038341798
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYCoordinate.java,XYCoordinate,162,91,0.5617284,10,0.05617284
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYDataItem.java,XYDataItem,226,134,0.59292036,10,0.059292037
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYDataset.java,XYDataset,108,97,0.8981481,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYDatasetTableModel.java,XYDatasetTableModel,241,168,0.69709545,16,0.043568466
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYDomainInfo.java,XYDomainInfo,58,51,0.87931037,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYInterval.java,XYInterval,149,91,0.6107383,7,0.087248325
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYIntervalDataItem.java,XYIntervalDataItem,140,84,0.6,10,0.060000002
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYIntervalSeries.java,XYIntervalSeries,189,140,0.7407407,13,0.056980055
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYIntervalSeriesCollection.java,XYIntervalSeriesCollection,357,225,0.6302521,10,0.063025214
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYItemKey.java,XYItemKey,139,69,0.4964029,5,0.09928058
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYRangeInfo.java,XYRangeInfo,63,56,0.8888889,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYSeries.java,XYSeries,892,468,0.5246637,108,0.004857997
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYSeriesCollection.java,XYSeriesCollection,683,323,0.47291362,65,0.0072755944
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XYZDataset.java,XYZDataset,60,55,0.9166667,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/XisSymbolic.java,XisSymbolic,72,66,0.9166667,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/YInterval.java,YInterval,118,77,0.65254235,5,0.13050847
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/YIntervalDataItem.java,YIntervalDataItem,109,72,0.6605505,6,0.110091746
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/YIntervalSeries.java,YIntervalSeries,163,124,0.76073617,11,0.06915783
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/YIntervalSeriesCollection.java,YIntervalSeriesCollection,329,207,0.62917936,9,0.06990882
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/YWithXInterval.java,YWithXInterval,122,81,0.6639344,5,0.13278688
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/main/java/org/jfree/data/xy/YisSymbolic.java,YisSymbolic,73,67,0.91780823,0,0.0
/media/william/4281-C1D4/udem/quali_logiciel/TPs/1TP/GITREP/src/jfreechart/src/test/java/org/jfree/chart/AreaChartTest.java,AreaChartTest,167,71,0.4251497,0,0.0
